125	1
160	1
170	1
180	1
190	1
200	1
210	0.921783934922
230	0.969484647857
250	0.975156796777
270	0.998168024781
300	0.94473863394
350	0.870796535533
400	0.836027742584
500	0.761478486425
600	0.697459575894
700	0.655486176643
800	0.656976906812
900	0.623390652603
1000	0.652760870265
1500	1.01672378282
2000	3.37406711708
2500	8.28587472023
3000	20.4368418261
