125:0.9999930673836298, 0.0, 6.932616370144544e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
160:0.6559812192335669, 0.18002349465969655, 0.054665090772154895, 0.0, 0.054665095038606976, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.054665100295974524, 0.0, 0.0, 0.0, 0.0, 0.0
170:0.008052740456905651, 0.7405435182486042, 0.1331950858155677, 0.042677786609347665, 0.021633224031637144, 0.002684247026833942, 0.011929145406620269, 0.009769860900973563, 0.0026842469646566336, 0.00268424710222294, 0.00536836976898996, 0.0, 0.002684247207842129, 0.0, 0.0026842469318234478, 0.005366649885970807, 0.0, 0.0026842473104746974, 0.0, 0.0, 0.005358136331529432, 0.0, 0.0
180:0.0, 0.05778513216525741, 0.8386842751271902, 0.063013799765634, 0.016317125228516752, 0.007815849863349378, 0.003420665601967451, 0.002423204644697131, 0.001383680320983388, 0.0016608022736437462, 0.0008359937946069483, 0.0016595221853914935, 0.00028359589640682484, 0.0008046655716146915, 0.0, 0.00028359589894442675, 0.0005661788502664035, 0.0005564983981986013, 0.0, 0.0005550366284066756, 0.0005585561979143581, 0.0005552327709388507, 0.0008365888160711124
190:0.0, 0.014011722871240294, 0.06371568980200135, 0.8129923676858897, 0.0667487768764329, 0.016530785499190452, 0.009403976134598896, 0.0038711433885209156, 0.002159235855876979, 0.0012447657584519621, 0.00196889179671137, 0.001533009596553559, 0.00047200594165523215, 0.0006366611170255905, 0.00047215639595783845, 0.000929540962523863, 0.0004604520674340641, 0.0009459622147883525, 0.00016024411815487483, 0.0006376346732933151, 0.00046897175704184706, 0.00031585098120466245, 0.00032015450545217036
200:0.0, 0.006039754038961908, 0.015910798346998017, 0.06687939592995958, 0.8086305943767101, 0.0646339661078647, 0.019263153665929882, 0.004047088401193843, 0.0024965449852409716, 0.0009825310787820096, 0.003965160710608675, 0.0009644982507816606, 0.0008845595863432797, 0.00029584201964389913, 0.00048621856289824463, 0.0003958805697389739, 0.00039845090113641083, 0.00039554993231619254, 0.0002889788019695425, 0.0005832121966182975, 0.0007888931888821643, 0.0010793734763072554, 0.0005895548711144131
210:0.0, 0.003615398809279221, 0.007312098522026806, 0.01704608481548171, 0.06705533693085713, 0.8162856612022876, 0.06543356646957973, 0.008274328772982167, 0.0029288797131891016, 0.0016885022975709786, 0.0031172077792328504, 0.0012924006378235515, 0.0011418657133920305, 0.0003616299855486656, 0.00042564220043406057, 0.00028713083909910587, 0.00036231486873458717, 0.0006393118279730595, 0.000431262772107742, 0.0005741255732471942, 0.000500894369651553, 0.0007906576777903056, 0.0004356982217110912
230:0.0, 0.004925025966473031, 0.008773080939838243, 0.015320752064214103, 0.03304534826907688, 0.10243279157528072, 0.7372884574035976, 0.05142968348735227, 0.01358228021610473, 0.006828754890249962, 0.008966480770756102, 0.0030482236758017016, 0.0013937848922721862, 0.001245419430912964, 0.0010748528888661136, 0.001341404721795729, 0.0011756592535212746, 0.0012532171627391156, 0.000839459396874144, 0.0021825378835148364, 0.000750495247785964, 0.0018417954756478425, 0.0012604943873244087
250:0.0, 0.0035545262918656303, 0.005705780974900037, 0.010930523808302152, 0.015572403533455289, 0.025814241540909628, 0.06104803023598525, 0.7448458746565572, 0.05849229464333671, 0.016999684962388774, 0.02358866486190911, 0.007388651703410687, 0.003488011155210562, 0.002663556484459885, 0.0021719368896820344, 0.0019188939238279446, 0.0022393058966556014, 0.0024327584881988096, 0.0015526366182053034, 0.002565341859242109, 0.002436350328315441, 0.002591234846851071, 0.0019992962963308
270:0.0, 0.0024465623280720576, 0.0038454663535866076, 0.004769952542312285, 0.006972767531779182, 0.010349621645380776, 0.015965593973902098, 0.0642643744499878, 0.7432489308107817, 0.061572123496870725, 0.04781710809523361, 0.009236440278096251, 0.00435654308862558, 0.0025734060963606403, 0.0021686973964920374, 0.0023383571025822653, 0.0021330255715588595, 0.0016601266534196249, 0.0019463123816295426, 0.003794161287076478, 0.0023583797588624467, 0.002770970616085853, 0.003411078541303668
300:0.0, 0.0021477377939732555, 0.003089576317131886, 0.0034704025663977725, 0.004802528692407019, 0.005715434197160636, 0.008553976732298194, 0.02115689297708179, 0.07001810482152321, 0.6236984245878479, 0.1919044710820642, 0.021176796173777185, 0.007679268932868582, 0.00410710532403883, 0.0032193188257554494, 0.0032818334183275554, 0.003529552256462752, 0.003125413640553137, 0.002437447723780186, 0.0047262019810346756, 0.0036898050541975713, 0.003963863203176642, 0.004505843698141676
350:0.0, 0.0008686807618492814, 0.0012044677250218673, 0.0014976320757586386, 0.00198277433519168, 0.002432894744690642, 0.0032977252808249757, 0.004980114276706716, 0.009919268217904181, 0.02461105743552044, 0.8568015514946704, 0.04495613490495116, 0.011153624246258558, 0.00440461018307008, 0.0036739466435524986, 0.003185665420351728, 0.0032036063460588143, 0.0034588294326524, 0.0028094736436531007, 0.004434203404231933, 0.0035036644866847265, 0.00366523718680052, 0.003954837753595808
400:0.0, 0.0008721013998044923, 0.0011810754618832382, 0.0013249608087884414, 0.0016736232288860472, 0.0018611017733266208, 0.002334032437643861, 0.0033246319075877, 0.0052584081470898394, 0.007877428763557558, 0.09341337881909335, 0.7339928564425962, 0.0657250053499506, 0.01283625815159993, 0.00873087678802575, 0.008028375384916991, 0.007210295278480957, 0.007255625102963807, 0.005866628146893449, 0.008592053864113469, 0.006942072060820445, 0.007529695384023113, 0.008169515297953895
500:0.0, 0.000977904952982447, 0.0013042050978891756, 0.0013212297202181487, 0.0017076291550022096, 0.002019576932894148, 0.0019186100778542956, 0.0027187818461851514, 0.0037906982905528716, 0.005592234136670711, 0.039338430335134, 0.10344438745741857, 0.5961825607646681, 0.0638588326116789, 0.02903943806241375, 0.02278478646125004, 0.01932937553507749, 0.019314109298444675, 0.014465785869615104, 0.0194233553049568, 0.016720225125713157, 0.016858564396687037, 0.017889278566693357
600:0.0, 0.0006547988053415232, 0.0007867433495024675, 0.000964861884252969, 0.0009118705120657447, 0.0012246714734010045, 0.0013097797771947019, 0.001686444302317812, 0.0022165514300766923, 0.0027143280219739606, 0.0163728350736094, 0.024347813313773933, 0.05874641608850891, 0.5022122196663752, 0.10396725408191705, 0.05702690683386468, 0.04184834881645879, 0.0368685322481752, 0.027186632336113296, 0.03323714446881928, 0.027411912106884997, 0.02839357326992496, 0.02991036213944731
700:0.0, 0.00023841474256745384, 0.00037136836597989885, 0.00035116629916820966, 0.0005323420852766756, 0.0004894573002871005, 0.0007068836480156224, 0.0006790713071766964, 0.0008360397209272919, 0.001043297770661253, 0.006285852705846486, 0.007289013871425613, 0.012348931916960933, 0.08414749235450852, 0.4377030960277137, 0.14065417280599257, 0.07538108525530755, 0.05672559517954715, 0.03792402667116677, 0.03941344172882182, 0.031921051183430915, 0.032002794539226546, 0.03295540451999141
800:0.0, 0.00015206458216010188, 0.00018869285526302006, 0.00022001357111231745, 0.00030338937577062815, 0.00037272636549139207, 0.0002863086852681646, 0.00037714786603104645, 0.0004085816069781907, 0.0005639931700913494, 0.0029243937720961504, 0.0032927104433654094, 0.005182786943505416, 0.02021634307844541, 0.12985770299844573, 0.36359762802006756, 0.15941877075977245, 0.09688327803290604, 0.05587670295204389, 0.04830308962888488, 0.03658807408058299, 0.03745114601465373, 0.03753445519706436
900:0.0, 0.00010607054172376989, 0.00010642228842520639, 0.0001507995422215283, 0.00016765468416764633, 0.0001951840859742307, 0.000160808522882479, 0.0003052165339134304, 0.00032519830998060305, 0.0003147220221306305, 0.0016559721152849484, 0.0018573501522897507, 0.0027481509662566047, 0.00816200277980903, 0.036118282332376045, 0.17972918116320058, 0.30460719891747146, 0.18072094620512913, 0.09056688507636422, 0.05979985696944081, 0.04457581161990787, 0.04410455549188833, 0.04352172967916167
1000:0.0, 7.45877324451837e-05, 8.287548903339665e-05, 0.0001160249736525399, 0.00013259862389801002, 0.00011263484008335819, 0.00013309569186355707, 0.00011402557553695302, 0.00024074790397554262, 0.0002817448303723817, 0.001106370332763459, 0.0011809471955138103, 0.0015287965535087495, 0.004749956846427378, 0.016967234625924, 0.06527545393146848, 0.21684578358730544, 0.2941453160078862, 0.15264569405659542, 0.07941809561687371, 0.056355828361371776, 0.054621651610898374, 0.05387053561260219
1500:0.0, 7.634454883333056e-06, 7.889054036875067e-05, 0.00010688237138421464, 9.687437029908612e-05, 9.857941798650417e-05, 0.00011476013360770196, 9.446579338571778e-05, 0.0001221272723932489, 0.00021116514651818948, 0.0008428209828979026, 0.0008788509070595926, 0.0011899212593526514, 0.003030328438896139, 0.009364502788925358, 0.028198029655030696, 0.08177485232612512, 0.2139019347966404, 0.24710253880277225, 0.1436638488005106, 0.09534776010783509, 0.08838682451023515, 0.08538640712289235
2000:0.0, 0.0, 2.9163030977046163e-05, 3.8394596730351186e-05, 5.010384661588246e-05, 6.889071895269973e-05, 3.131318105174185e-05, 5.010248737832109e-05, 6.262489534513143e-05, 0.0001346406422974098, 0.00037469342754626006, 0.00040602042624262767, 0.0004595022666792863, 0.0010923775144324353, 0.0030561248865115256, 0.00777008052272548, 0.018133914737469715, 0.04259473220615486, 0.07183742905229352, 0.3175197321305893, 0.21223336458037084, 0.1696401685874847, 0.15441662626215077
